Date,Close,High,Low,Open,Volume
2022-04-12,63.0880126953125,65.13276555783781,62.79875449072054,64.33481136518034,172300
2022-04-13,64.37471008300781,64.5632214158238,63.06806370219466,63.34734538774072,170900
2022-04-14,63.17778015136719,64.51434843111225,63.17778015136719,64.34478564428105,140800
2022-04-18,62.51947021484375,63.23762743649717,61.88110993111957,62.74888070399916,278700
2022-04-19,63.885963439941406,64.21511248753188,62.3499028434577,62.53941866620279,117400
2022-04-20,62.57931900024414,64.24504396150562,62.5394205305897,64.17521593221913,133000
2022-04-21,60.574462890625,64.2550109980655,60.28520470145539,63.69644765889923,159900
2022-04-22,59.03840637207031,61.06320990072764,58.97856247398325,60.28520498124932,174600
2022-04-25,60.12561798095703,60.19543840224128,58.255419971712655,58.31027941771136,252300
2022-04-26,57.06348037719727,59.78648820452025,57.05350766204703,59.72664430376369,239500
2022-04-27,56.6545295715332,58.16066446289301,56.56475991704866,57.26296791804759,234800
2022-04-28,57.821533203125,58.30030340986066,55.60721766766111,57.25299334481844,318700
2022-04-29,56.48496627807617,59.16807556382327,56.474989758262815,57.83150727839267,196600
2022-05-02,57.751712799072266,57.781634747960325,55.896475869465085,56.325374893188354,260400
2022-05-03,57.77165985107422,58.390074714931615,57.10337760762096,57.811558320663885,190700
2022-05-04,59.58700180053711,59.75656458785594,56.574735853794586,57.79160872935269,294800
2022-05-05,55.92639923095703,58.68631478792613,55.17832005044136,58.39007454969875,363300
2022-05-06,54.64967727661133,55.78675699369097,53.63228916003287,55.71693657632133,356500
2022-05-09,50.82948684692383,53.46272500749729,50.60007635012376,53.15352137503646,414000
2022-05-10,50.88933181762695,52.66477179610359,49.63255670539165,51.70723139006635,564000
2022-05-11,48.41568374633789,51.44789882954089,48.26606639360937,50.13127601834098,483100
2022-05-12,49.49291610717773,50.56017540323974,47.238705914961656,47.74739806904845,681300
2022-05-13,52.46528625488281,52.85429063415833,51.048924799059215,51.08882326948658,319300
2022-05-16,51.27833557128906,52.814392446622406,51.21848786532744,52.12615714531031,234000
2022-05-17,53.9015998840332,53.95147106880163,52.40544151141522,52.67475047507775,205600
2022-05-18,52.27577209472656,54.38036876230161,51.98651390332212,53.06374973134111,213500
2022-05-19,53.22333908081055,54.071160604214775,51.88677083355143,51.88677083355143,221300
2022-05-20,51.94662094116211,54.27065165341156,50.49035722169823,53.97142073746851,606000
2022-05-23,52.3455924987793,52.515159088668014,51.2384347219181,52.215924377679386,227900
2022-05-24,50.430511474609375,51.48779425921703,49.941764746023416,51.44789959549916,174100
2022-05-25,51.33818054199219,51.78702499554372,50.11332495404898,50.16120235528189,239200
2022-05-26,52.89418411254883,53.27321196324717,51.55761582264914,51.68728394616416,271100
2022-05-27,54.998779296875,55.02870124573223,53.4627225067479,53.4627225067479,293100
2022-05-31,54.39034271240234,55.44762933003573,53.9215490106078,55.09852723243048,160500
2022-06-01,53.702110290527344,55.35785870500239,53.08369924064394,54.629728767816175,180300
2022-06-02,56.694427490234375,56.78419714384638,53.94149778767862,53.94149778767862,173200
2022-06-03,55.01873016357422,55.91642670520065,54.62972959717859,55.54238711367755,140000
2022-06-06,54.998779296875,56.37524601821795,54.520009090522535,56.0361166464357,156600
2022-06-07,55.63714218139648,55.63714218139648,53.82180363698948,54.2207807301256,165500
2022-06-08,55.87652969360352,56.53583613069186,55.33791175457322,55.33791175457322,124900
2022-06-09,54.02128982543945,55.76680787309204,53.94149669325186,55.51744815199881,137900
2022-06-10,52.245849609375,53.54251939262767,52.09623225537658,52.73459252990544,222300
2022-06-13,49.24355697631836,50.90928190261478,49.05404495682906,50.320792804811,226300
2022-06-14,49.44304656982422,49.80212518697894,48.75481509022933,49.71235553269026,204600
2022-06-15,51.27833557128906,51.90672316663954,49.84202487255842,50.07143537135325,232300
2022-06-16,48.64509582519531,49.92979533816359,48.35583762973068,49.64253472961615,198800
2022-06-17,50.06145858764648,50.55020533810742,48.86453491413676,48.86453491413676,226700
2022-06-21,51.42795181274414,52.51516038198619,50.90928312049837,50.96912702022798,275700
2022-06-22,51.3481559753418,52.30469954981669,50.54022906730319,50.54022906730319,135100
2022-06-23,52.35557174682617,52.51216734734536,51.24841391226808,51.77705533402271,123100
2022-06-24,53.552494049072266,53.82180301307814,52.9340829863148,53.02385264098342,143300
2022-06-27,52.73459243774414,53.98139103579417,52.614900837711005,53.80185173328078,149400
2022-06-28,51.21848678588867,53.602368989930106,51.17859212101597,53.12359496218256,119000
2022-06-29,50.34074401855469,50.80953772834006,49.68243447690108,50.71976807243605,120800
2022-06-30,49.95174407958984,50.50033473712017,48.81466048870872,49.602638166668655,167500
2022-07-01,50.09138488769531,50.78958910319335,49.22361026855757,49.94176752441568,114900
2022-07-05,51.058895111083984,51.058895111083984,48.39573511670503,49.1438142798354,134200
2022-07-06,50.06145858764648,51.23843683086827,49.6425360629036,50.79956507090987,96000
2022-07-07,52.23587417602539,52.29572187985473,50.629996936748896,50.76964157901735,99200
